pcc_id,recipe_name,recipe_links,author,recipe_image,recipe_overview,recipe_description,recipe_tags,recipe_ingredients,recipe_directions,external_url
100312,Caponata Siciliana,https://www.pccmarkets.com/recipe/caponata-siciliana/,"By Iole Aguero, PCC Cooks instructor",,"Serves: 6 to 8
Ingredient Notes: Vegetarian, Vegan, Corn-free, Dairy-free, Egg-free, Gluten-free, Peanut-free, Soy-free, Tree nut-free",,"BELL PEPPERS
EGGPLANT
OLIVES","['1 pound Yukon gold potatoes', '1/3 cup plus 1 tablespoon extra virgin olive oil', '1 onion, chopped', '1/3 cup capers', '6 ounces green Sicilian olives, pitted', '1 red bell pepper, chopped', '1 yellow bell pepper, chopped', '1 pound chopped eggplant', '1 1/2 cups canned tomatoes, crushed', 'Pinch of salt']","['In a saucepan, simmer potatoes in water to cover until tender. Drain and cool, then peel and dice.', 'In a large sauté pan on medium-low heat, add 1/3 cup olive oil, onions, capers and olives. Cook for 1 minute; add peppers and eggplant. Cook for 30 minutes, stirring often.', 'In a small saucepan, heat 1 tablespoon olive oil and tomatoes. Bring to boil, then simmer over low heat for 15 minutes.', 'Add potatoes and tomatoes to the saucepan with cooked vegetables, adding a pinch of salt. Turn off the heat and let sit for 30 minutes for the flavors to develop. Serve warm or at room temperature with crusty bread.']",https://www.pccmarkets.com
100313,Lime-Salted Yam Chips,https://www.pccmarkets.com/recipe/lime-salted-yam-chips/,,,"Serves: 4
Ingredient Notes: Vegetarian, Vegan, Corn-free, Dairy-free, Egg-free, Gluten-free, Peanut-free, Soy-free, Tree nut-free",,"LIMES
YAMS","['1 teaspoon finely grated lime zest', '1 teaspoon salt', '2 large red yams (about 1 1/2 pounds)', 'Sunflower oil']","['Stir together lime zest and salt; set aside. Peel yams and slice into very thin rounds on a mandolin or v-slicer.', 'In a deep, heavy skillet, heat about 1-inch oil over moderately high heat until a thermometer registers 375º F (do not let the oil smoke). Fry potato chips in batches, stirring occasionally, until lightly browned and bubbling stops, about 1 minute.', 'Bring oil back to 375º F before frying each batch. With a slotted spoon, transfer chips to paper towels to drain; season with the lime salt.']",https://www.pccmarkets.com
100314,Curried Chutney Spread On Crisp Apple Slices,https://www.pccmarkets.com/recipe/curried-chutney-spread-on-crisp-apple-slices/,,,"Serves: 8
Ingredient Notes: Vegetarian, Corn-free, Egg-free, Gluten-free, Peanut-free, Soy-free, Tree nut-free",,"APPLES
CHEESE
CURRY","['8 ounces cream cheese or Neufchâtel cheese', '2 tablespoons milk', '1 teaspoon Indian-style curry paste', '2 tablespoons chunky fruit chutney', '1/3 cup pecan halves, toasted and coarsely chopped, divided', '3 to 4 Gala apples', '1 tablespoon lemon juice']","['Combine cream cheese or Neufchâtel cheese, milk and curry paste in mixing bowl and blend until smooth. Stir in chutney, breaking up larger pieces, and 1/4 cup pecans. Place in a serving dish and garnish with remaining pecans.', 'Core apples and cut into thin, lengthwise slices. Drop slices into a bowl, add water to cover and stir in lemon juice. Cover and refrigerate until serving time.', 'Drain and dry apple slices. Serve with spread.']",https://www.pccmarkets.com
100315,Mango Summer Salsa,https://www.pccmarkets.com/recipe/mango-summer-salsa/,,,"Yields: about 3 cups
Ingredient Notes: Vegetarian, Vegan, Corn-free, Dairy-free, Egg-free, Gluten-free, Peanut-free, Soy-free, Tree nut-free",,"BELL PEPPERS
CILANTRO
MANGOES","['2 mangoes - peeled, seeded and diced', '1/2 cup chopped summer fruit, such as apricots, plums, nectarines or cherries', '1/4 cup diced red bell peppers', '1/4 cup finely chopped green onions', '2 tablespoons chopped cilantro', '2 to 3 tablespoons lime juice', '5 to 6 dashes hot pepper sauce', '1 teaspoon salt']",['Combine all ingredients and chill.'],https://www.pccmarkets.com
100316,Herbed Gazpacho,https://www.pccmarkets.com/recipe/herbed-gazpacho/,,,"Serves: 8, entree-size portions
Ingredient Notes: Vegetarian, Vegan, Corn-free, Dairy-free, Egg-free, Gluten-free, Peanut-free, Soy-free, Tree nut-free",,,"['1 English cucumber, peeled and finely diced', '1/2 bunch green onions, thinly sliced on the diagonal', '1 yellow bell pepper, finely diced', '2 1/2 pounds Roma tomatoes, finely diced', '3/4 cup chopped fresh herbs, such as Italian parsley, mint, cilantro, basil, oregano or chives', '1/4 cup lime juice', '1 to 2 cloves garlic, minced', '1 jalapeño pepper, minced', '1 teaspoon ground cumin', '2 to 3 cups tomato juice', 'Salt and pepper, to taste']","['Combine all ingredients in a large bowl. Let soup chill for a few hours before serving to develop the flavors.', 'For a smoother texture, chop vegetables in a food processor, then add cumin, tomato juice, salt and pepper. Serve chilled.']",https://www.pccmarkets.com
100317,Tomato And Basil Bruschetta,https://www.pccmarkets.com/recipe/tomato-and-basil-bruschetta/,"By Iole Aguero, PCC Cooks instructor",,"Serves: 4 to 6
Ingredient Notes: Vegetarian, Vegan, Corn-free, Dairy-free, Egg-free, Peanut-free, Soy-free, Tree nut-free",,"BASIL
TOMATOES","['6 large Roma tomatoes, seeded and diced', '1 1/2 teaspoons bulk Celtic sea salt', '1/2 teaspoon freshly ground black pepper', '1/2 cup basil leaves, washed, dried and cut in thin ribbons', '1/2 cup extra-virgin olive oil', '1 minced garlic clove, plus additional garlic cloves, cut in half', '1-inch slices of baguette or another rustic bread, cut on an angle']","['Place the diced tomatoes in a large bowl; season with salt and pepper. Add the basil and toss gently, then add olive oil and minced garlic. Stir well to combine. Marinate for 30 minutes at room temperature.', 'Grill or toast the bread until golden brown. While the bread is still warm, rub both sides with the garlic halves.', 'Spoon a generous serving of tomatoes onto each garlic-rubbed toast; serve immediately to keep the bread from getting soggy.']",https://www.pccmarkets.com
100318,Grilled Or Broiled Asparagus,https://www.pccmarkets.com/recipe/grilled-or-broiled-asparagus/,"By Birgitte Antonsen, PCC Cooks instructor",,"Serves: 4 to 6
Ingredient Notes: Vegetarian, Vegan, Corn-free, Dairy-free, Egg-free, Gluten-free, Peanut-free, Soy-free, Tree nut-free",,ASPARAGUS,"['1 bunch asparagus (20 to 30 spears)', '1 small shallot, minced', '1/2 teaspoon dried thyme', '1/4 cup orange juice concentrate', '1 tablespoon balsamic or red wine vinegar', '1/4 cup extra virgin olive oil', 'Salt and pepper, to taste']","['Preheat a grill or broiler.', 'Snap off tough bottoms of asparagus spears. Mix remaining ingredients together in a small bowl. Place asparagus in a shallow, ovenproof dish. Pour marinade over the asparagus to coat.', 'Grill or broil the asparagus for 5 to 6 minutes or until lightly colored.']",https://www.pccmarkets.com
100319,Quick And Easy Hummus,https://www.pccmarkets.com/recipe/quick-and-easy-hummus/,,,"Yields: about 2 cups
Ingredient Notes: Vegetarian, Vegan, Corn-free, Dairy-free, Egg-free, Gluten-free, Peanut-free, Soy-free, Tree nut-free",,GARBANZO BEANS,"['1 clove garlic', '1/4 cup tahini', '1/4 cup fresh lemon juice', '2 cups cooked or canned garbanzo beans, drained and rinsed (see note)', '1/2 cup water', '1/4 teaspoon ground cumin, or to taste', '1/4 teaspoon cayenne, or to taste', 'Salt, to taste', 'Extra virgin olive oil']","['In a food processor or blender combine garlic, tahini and lemon juice; process for 1 minute. Add garbanzo beans and process until smooth. Add water, a little at a time, to achieve desired consistency.', 'Add cumin, cayenne and salt and process. Taste and adjust seasonings. Transfer to a serving bowl, smooth top and drizzle with olive oil.']",https://www.pccmarkets.com
100320,Summer Tomato Insalata With Grilled Bruschetta,https://www.pccmarkets.com/recipe/summer-tomato-insalata-with-grilled-bruschetta/,,,"Serves: 10 to 12
Ingredient Notes: Vegetarian, Corn-free, Egg-free, Peanut-free, Soy-free, Tree nut-free",,"CUCUMBERS
FENNEL
FETA","['1 loaf Ciabatta or other rustic country-style bread', '1/4 cup extra virgin olive oil', '3 to 4 cloves garlic, minced or crushed', '4 to 5 tomatoes', '1 seedless cucumber', '1 small red onion, peeled', '3 stalks celery', '1 bulb fennel, frilly top removed', '2 tablespoons capers', '1/4 cup extra virgin olive oil', '1/4 cup balsamic vinegar', '2 tablespoons finely chopped basil', '1 teaspoon sea salt', 'Freshly ground black pepper, to taste', 'Crumbled feta cheese and whole basil leaves for garnish']","['Slice the bread into 1/2-inch slices and then cut each slice in half. Combine the olive oil and garlic and brush the bread slices lightly with the infused oil. Preheat an outdoor grill nice and hot, and grill the slices of bread, turning once, until they are browned and crunchy, about 2 to 3 minutes to a side.', 'Cut the tomatoes, cucumber, red onion, celery and fennel into thin slices. Place in a large mixing bowl and scatter with the capers.', 'In a small bowl, combine the olive oil, vinegar, basil, salt and pepper. Pour over the vegetables and gently toss to coat. The flavors will increase with 1 to 2 hours of marinating, but the insalata will lose its crisp texture if left longer than about 4 hours. Traditionally it is served with just a blush of a chill on it, not refrigerator-cold.', 'Arrange the insalata on a serving platter and scatter with the feta cheese. Garnish with whole basil leaves and accompany with grilled bruschetta.']",https://www.pccmarkets.com
100321,Savory Cheesecake With Pear Compote Topping,https://www.pccmarkets.com/recipe/savory-cheesecake-with-pear-compote-topping/,,,"Ingredient Notes: Vegetarian, Corn-free, Peanut-free, Soy-free, Tree nut-free",,"CHEESE
CRANBERRIES
PEARS","['3 medium shallots, finely diced', '1 to 2 tablespoons butter', '4 ounces gorgonzola crumbles, room temperature', '4 ounces mascarpone, room temperature', '2 eggs', 'Salt and pepper to taste', '1 large, ripe, Bosc pear, peeled, cored and diced', '1 cup apple-pear cider', '1/4 cup dried cranberries', '2 tablespoons white balsamic vinegar']","['Caramelize shallots in a pan on medium-high heat in butter. When the shallots have turned medium to dark brown, remove from heat and let stand. Blend the cheeses in a mixer until the gorgonzola crumbles have broken into small bits. Then, add eggs and salt and pepper to taste.', 'Lightly butter two 12-ounce ramekins and fill halfway with cheesecake batter. Top with a layer of caramelized shallots, then fill with remainder of cheesecake batter, smoothing tops with the back of a spoon.', 'Put ramekins into a deep baking dish and pour water around them to come halfway up the sides of the ramekins. Bake filled ramekins at 400º F for 45 minutes until the tops of the cheesecakes are golden brown and the cheesecakes are still jiggly in the center. Remove from oven and cool in water bath to help prevent the tops from cracking.', 'Simmer all ingredients on high until pears are soft, cranberries have plumped and liquid is reduced by half.']",https://www.pccmarkets.com
100322,Thai Stuffed Mushrooms,https://www.pccmarkets.com/recipe/thai-stuffed-mushrooms/,,,"Ingredient Notes: Corn-free, Dairy-free, Egg-free, Peanut-free, Tree nut-free",,"MUSHROOMS
SAUSAGE","['12 shiitake mushrooms, stems removed', '4 mild Italian sausage links, casings removed', '2 green onions, chopped', '1 clove garlic, minced', '2 tablespoons Pad Thai sauce', '1 teaspoon sesame seeds']","['Place mushroom caps, top side down, on a baking sheet. In a mixing bowl, combine sausage, onions, garlic and Pad Thai sauce and fill each mushroom cap with a ball of filling. Brush each with a little more of the Pad Thai sauce and sprinkle with sesame seeds.', 'Bake in a 375° F oven for 15 to 20 minutes, or until filling is cooked through.']",https://www.pccmarkets.com
100323,"Easy, Delicious Miso Soup",https://www.pccmarkets.com/recipe/easy-delicious-miso-soup/,,,"Serves: 4
Ingredient Notes: Vegetarian, Vegan, Corn-free, Dairy-free, Egg-free, Gluten-free, Peanut-free, Tree nut-free",,"MISO
SOUP
VEGETABLES","['1/2 cup chopped onions', '1/2 cup chopped carrots', '1 teaspoon sesame oil', '4 cups water or stock', '2 tablespoons mellow white, barley or brown rice miso', '1/2 cup tofu, any type cut into small cubes', '4 green onions, sliced very thin']","['Sauté onions and carrots in sesame oil in a 2-quart soup pot over medium heat for 3 to 4 minutes. Add water or stock and heat to a near boil. Reduce heat and simmer for 5 minutes.', 'Dissolve miso in a small amount of soup and return to the pot Add tofu and simmer for about 3 minutes. Serve garnished with green onions.']",https://www.pccmarkets.com
100324,Edamame Gazpacho,https://www.pccmarkets.com/recipe/edamame-gazpacho/,"By Joy Patman, former PCC Cooks instructor",,"Serves: 6 to 8
Ingredient Notes: Vegetarian, Vegan, Corn-free, Dairy-free, Egg-free, Gluten-free, Peanut-free, Tree nut-free",,"BELL PEPPERS
CUCUMBERS
EDAMAME","['3 cups tomatoes, seeded and diced', '10 ounces shelled edamame', '2 cups cucumber, peeled and diced', '1 cup diced green bell peppers', '1 cup diced orange or yellow bell peppers', '2/3 cup sliced green onions', '1 to 2 jalapeño peppers, seeded and diced', '1/4 cup chopped fresh parsley', '1/2 tablespoon chipotle powder or chili powder, or to taste', '1 tablespoon minced garlic', '1/2 teaspoon salt', '1/4 teaspoon freshly ground black pepper', '3 cups tomato juice', '1/4 cup red wine or balsamic vinegar']","['In a large glass bowl, place all of the ingredients except tomato juice and vinegar and toss gently to combine. Add tomato juice and vinegar and stir gently to combine.', 'Cover and refrigerate for several hours to allow the flavors to blend. Taste and adjust seasonings as needed before serving.']",https://www.pccmarkets.com
100325,Asparagus Sautéed With Mango And Capers,https://www.pccmarkets.com/recipe/asparagus-sauteed-with-mango-and-capers/,,,"Serves: 6 to 8
Ingredient Notes: Vegetarian, Vegan, Corn-free, Dairy-free, Egg-free, Gluten-free, Peanut-free, Soy-free, Tree nut-free",,"ASPARAGUS
MANGOES","['1 pound fresh asparagus, tough stem ends trimmed', '3 tablespoons extra virgin olive oil', '2 cloves garlic, minced', '2 ripe mangos - peeled, seeded and sliced lengthwise into 1/4 inch-thick slices', '2 tablespoons capers, rinsed', '1 teaspoon chopped fresh thyme leaves', '1/2 lemon, juiced', 'Salt and pepper, to taste']","['Blanch or steam asparagus until al dente and still green. Refresh in cool water and set aside. (You may do this a day ahead.)', 'In a large sauté pan, heat oil over medium-low heat and add garlic. Stir for 1 minute. Add asparagus, mango slices, capers, thyme leaves and lemon juice; stir to heat through. Season with a salt and pepper.']",https://www.pccmarkets.com
100326,Savory Chèvre And Corn Pudding,https://www.pccmarkets.com/recipe/savory-chevre-and-corn-pudding/,,,"Serves: 6 to 8
Ingredient Notes: Vegetarian, Peanut-free, Soy-free, Tree nut-free",,"CHEESE
CORN","['2 tablespoons butter', '1 medium onion, finely chopped', '3 tablespoons flour', '2 eggs', '3 cups frozen corn kernels (about 14 ounces), thawed', '4 ounces chèvre cheese', '4 ounces shredded pepper jack cheese', '1 cup milk or half-and-half', '1 teaspoon salt', 'Freshly ground pepper']","['Position rack in center of oven and preheat to 350° F. Butter a 9-inch cake or tart pan.', 'Melt 2 tablespoons butter in heavy large skillet over medium heat. Add onions and sauté until very soft, about 12 minutes. Mix in flour and stir for about 3 to 4 minutes. Transfer to bowl and cool to lukewarm. Add eggs to onion mixture and whisk to blend. Mix in corn, both cheeses, milk and salt. Season with pepper.', 'Pour the batter into the prepared dish. Bake the pudding until a knife inserted into the center comes out clean, about 1 hour.']",https://www.pccmarkets.com
100327,Grilled Pizza Rustica With Pesto-Simmered Turkey,https://www.pccmarkets.com/recipe/grilled-pizza-rustica-with-pesto-simmered-turkey/,,,"Yields: 4 pizzas
Ingredient Notes: Corn-free, Egg-free, Peanut-free, Soy-free",,"BASIL
BELL PEPPERS
GRILLING","['2 cups warm water (90 to 105° F)', '1 package active dry yeast', '1 teaspoon sugar', '5 tablespoons extra virgin olive oil, divided', '1 teaspoon salt', '4 1/2 cups bread flour, plus extra for dusting', 'Basil pesto', '8 to 10 slices fresh mozzarella cheese per pizza', '1 cup cooked turkey simmered with a little stock and 2 tablespoons pesto per pizza', 'Roasted red and/or yellow peppers, cut into strips', 'Pitted Kalamata olives', 'Whole basil leaves', 'Pine nuts', 'Slivered fresh garlic', 'Grated Parmesan cheese']","['In a large bowl, combine warm water, yeast and sugar. Let sit until yeast begins to proof by becoming foamy, about 5 minutes.', 'Add 3 tablespoons olive oil, salt and bread flour. Mix until flour is incorporated and then scrape dough out onto a lightly floured surface. With your hands, knead dough until smooth and elastic, dusting with flour as needed to prevent sticking. Shape dough into a ball and lightly oil the outside of it. Place dough in a bowl and let proof in a warm place for 30 minutes, or until dough doubles in bulk.', 'Cut dough into 4 pieces and shape into rounds. Dust dough lightly with flour and cover lightly with plastic wrap to prevent a crust from forming. Wrap in plastic wrap and refrigerate at this point for up to 12 hours to hold, then bring to room temperature and proceed as follows.', 'With your fingertips, pat dough circles down and out into 4 circles. If dough becomes too elastic, stop and let it rest 5 to 10 minutes and then continue.', 'Heat a gas or charcoal grill until hot. It is helpful if you oil the grill first. Brush dough with 2 tablespoons olive oil and place 2 of the rounds on the grill. Grill until golden brown and turn over, 2 to 4 minutes.', 'Top the browned side of each pizza with pesto, mozzarella cheese and turkey. Arrange remaining ingredients over the top. Close the grill lid and allow pizza to cook until the underside is done. Slide onto a platter and cut into wedges.', 'Repeat with the other 2 dough rounds, or freeze for later use.']",https://www.pccmarkets.com
100328,Pcc Party Mix,https://www.pccmarkets.com/recipe/pcc-party-mix/,,,"Yields: 10 cups
Ingredient Notes: Vegetarian, Corn-free, Egg-free, Gluten-free, Soy-free",,NUTS,"['1/4 cup butter, melted', '4 1/2 teaspoons vegetarian Worcestershire sauce', '1/4 teaspoon garlic powder', '1/4 teaspoon paprika', '1/2 teaspoon salt', '1/2 teaspoon Spike seasoning', '4 cups rice cereal', '4 cups peanut butter cereal', ""1 cup roasted salted mixed nuts, available in PCC's bulk department"", '1 bag spelt pretzels']","['Mix together butter, Worcestershire sauce and spices in a small bowl. Put cereal, nuts and pretzels in a large zip-lock bag. Pour in butter mixture, seal the bag securely and shake until everything is evenly coated.', 'Microwave method: Pour the mix from the bag into a large microwave-safe bowl. Microwave on high for 5 to 6 minutes, stirring every 2 minutes.', 'Oven method: Pour the mix from the bag into an open roasting pan. Bake at 250º F for 1 hour, stirring every 15 minutes.', 'Cool and store in an airtight container.']",https://www.pccmarkets.com
100329,Spicy Herb-Roasted Nuts,https://www.pccmarkets.com/recipe/spicy-herb-roasted-nuts/,,,"Ingredient Notes: Vegetarian, Vegan, Corn-free, Dairy-free, Egg-free, Gluten-free, Peanut-free, Soy-free",,"GIFTS
HOLIDAYS
NUTS","['1 1/2 cups almonds', '1 1/2 cups walnuts or cashews', '1 cup hazelnuts', '1 cup pecans', '1/2 cup maple syrup', '3 tablespoons olive oil', '1/4 teaspoon cayenne pepper (or for spicier nuts, use 1/2 teaspoon)', '1/2 teaspoon dried oregano', '1/2 teaspoon dried sage', '1/2 teaspoon dried thyme', '1/2 teaspoon dried rosemary', '1/2 teaspoon dried marjoram', '1 to 1 1/2 teaspoons sea salt']","['Preheat oven to 300° F.', 'Mix all ingredients together in a shallow, rimmed baking sheet. Spread out in a single layer.', 'Bake about 45 minutes, until all the moisture is absorbed and nuts are fragrant and nicely browned. Stir occasionally, breaking up clumps.', 'Cool and store in an airtight container for 3 days at room temperature or up to 1 month in the refrigerator or freezer.']",https://www.pccmarkets.com
100330,Miang Kam (Lettuce-Wrapped Tidbits),https://www.pccmarkets.com/recipe/miang-kam-lettuce-wrapped-tidbits/,"By Pranee Halvorsen, PCC Cooks instructor",,"Serves: 6 appetizers
Ingredient Notes: Vegetarian, Corn-free, Dairy-free, Egg-free, Gluten-free, Soy-free, Tree nut-free",,"COCONUT
GINGER
PEANUTS","['1/2 cup water', '1/2 teaspoon salt, or to taste', '1 tablespoon fish sauce', '1 1/4 cups toasted coconut flakes, divided', '1/4 cup sliced shallots', '1 (3-inch) piece ginger, smashed', '1 cup brown or palm sugar', '1 cup roasted peanuts', '3 shallots, chopped into 1/6-inch cubes', 'Fresh ginger, chopped into 1/6-inch cubes (20 to 30 cubes)', '1 lime, cut into 1/4-inch cubes with skin attached (20 to 30 cubes)', '2 Thai chilies, jalapeños or serrano peppers, cut into small pieces (optional)', '20 spinach leaves or 10 baby Romaine lettuce leaves, cut in half']","['To make Miang Kam Sauce: Combine water, salt, fish sauce, 1/4 cup coconut flakes, sliced shallots, smashed ginger and sugar in small saucepan over medium heat. Boil until the liquid becomes a thick syrup, swishing the pan back and forth if needed for even cooking. Set aside.', 'Fill 7 small bowls each with remaining coconut, peanuts, shallot cubes, ginger cubes, lime, peppers and sauce. Lay out your choice of leaves on a tray.', 'Put 1 teaspoon coconut, 2 peanuts, and 1 each cubed shallot, ginger, lime and pepper on each leaf. Drop 1/2 teaspoon of sauce on the leaf and wrap. Enjoy each wrap one bite at a time.']",https://www.pccmarkets.com
100331,Classic Swiss Fondue,https://www.pccmarkets.com/recipe/classic-swiss-fondue/,,,"Serves: 6
Ingredient Notes: Vegetarian, Corn-free, Egg-free, Peanut-free, Soy-free, Tree nut-free",,"CHEESE
WHITE WINE","['1 clove garlic, halved', '1 1/4 cups dry white wine, such as Neuchatel or Sauvignon Blanc', '13 ounces Gruyère cheese, coarsely grated (about 4 cups)', '13 ounces Emmental cheese, coarsely grated (about 4 cups)', '1 tablespoon all-purpose flour', '2 to 4 tablespoons Kirsch', 'Freshly ground black pepper, to taste', '2 1/2 pounds crusty bread, cut into cubes (7 to 8 cubes per person)']","['Rub cut garlic around the inside of the fondue pot. Pour in wine and bring it to a boil on the stove. Reduce heat to a simmer.', 'Put grated cheeses into a bowl, add flour and toss well. Gradually add cheeses to the wine, stirring constantly and letting each addition of cheese melt. When the mixture is creamy and smooth, add Kirsch and pepper to taste.', 'Transfer the pot to its tabletop burner. To eat, spear a piece of bread on a fondue fork, then dip it into the cheese mixture, swirling the fork in a figure-eight to keep the fondue smooth.']",https://www.pccmarkets.com
100332,Nutty Brazilian Spread,https://www.pccmarkets.com/recipe/nutty-brazilian-spread/,,,"Ingredient Notes: Vegetarian, Corn-free, Egg-free, Gluten-free, Peanut-free, Soy-free",,"CHEESE
NUTS","['1/2 pound sharp or extra sharp white cheddar, grated', '1/2 cup Brazil nuts, finely chopped', '1/2 teaspoon minced garlic', '1/2 teaspoon black pepper, or to taste', '1/4 cup light cream']","['In a food processor or blender, blend cheese, nuts, garlic, pepper and 2 tablespoons cream. Add remaining cream and blend to a smooth consistency.']",https://www.pccmarkets.com
100333,Blue Cheese Crumble,https://www.pccmarkets.com/recipe/blue-cheese-crumble/,,,"Yields: about 1 1/2 cups
Ingredient Notes: Vegetarian, Corn-free, Egg-free, Peanut-free, Soy-free, Tree nut-free",,CHEESE,"['1/3 cup olive oil', '1/2 cup chopped red onions', '2 tablespoons red wine vinegar', '1 tablespoon lemon juice', 'Ground black pepper', '8 ounces Danish blue cheese']",['Combine ingredients with crumbled bleu cheese. Cover tightly and refrigerate 30 minutes to overnight. Serve cool or at room temperature.'],https://www.pccmarkets.com
100334,Mushroom Quiche,https://www.pccmarkets.com/recipe/mushroom-quiche/,"By Birgitte Antonsen, PCC Cooks Instructor",,"Serves: 6 to 8
Ingredient Notes: Vegetarian, Vegan, Corn-free, Dairy-free, Egg-free, Peanut-free, Tree nut-free",,"MISO
MUSHROOMS
SHALLOTS","['6 ounces non-dairy margarine, plus additional for the pan', '3/4 pound whole spelt flour', '1 1/2 teaspoons salt, divided', '1/2 teaspoon dried tarragon', '1/2 teaspoon dried basil', '6 tablespoons cold water', '1 pound firm tofu', '4 tablespoons extra virgin olive oil, divided', '1 tablespoon balsamic vinegar', '2 teaspoons mellow white miso', '3 cloves garlic, minced', '8 ounces shiitake mushrooms, sliced', '8 ounces crimini mushrooms, sliced', '1/4 cup Marsala wine', '1/4 to 1/2 teaspoon black pepper', '8 ounces shallots, sliced', '1 to 2 tablespoons fresh tarragon', '1 to 2 tablespoons fresh thyme']","['Preheat oven to 350°F. Grease a quiche pan with margarine.', 'Combine flour, 1/2 teaspoon salt, dried tarragon and dried basil in a bowl. Add margarine and lightly work the fat and flour together. Add cold water, lightly kneading together into the shape of a ball. Let dough sit for a couple of minutes.', 'Between two sheets of waxed paper, roll dough into a circle until it’s big enough to cover the pan. Trim the edges and pierce some holes in the dough with a fork. Freeze the shell until hard. Bake for 12 to 15 minutes.', 'In a food processor combine tofu, 3 tablespoons olive oil, vinegar, miso, garlic and 1 teaspoon salt; process until creamy.', 'Sauté mushrooms in remaining 1 tablespoon olive oil over medium heat for about 10 minutes. Add Marsala wine and black pepper and sauté for another 5 minutes. Sauté shallots over medium heat until translucent.', 'Combine egg mixture, mushrooms, shallots and herbs; transfer the filling into the cold shell. Bake for 25 to 35 minutes.']",https://www.pccmarkets.com
100335,Pcc Grilled Portobello Sandwiches,https://www.pccmarkets.com/recipe/pcc-grilled-portobello-sandwiches/,,,"Serves: 2
Ingredient Notes: Vegetarian, Vegan, Corn-free, Dairy-free, Egg-free, Gluten-free, Peanut-free, Tree nut-free",,"GRILLING
MUSHROOMS
SANDWICHES","['2 whole portobello mushrooms', '1/4 cup balsamic vinegar', '1/4 cup tamari', '1/2 cup olive oil', '1 tablespoon fresh basil', '1/2 cup marinated vegetables (onion, red pepper, etc.) (optional)', '1 (6- by 8-inch) focaccia bread (optional)', '2 ounces fresh mozzarella cheese (optional)']","['Clean portobello mushrooms and remove stems. Marinate mushroom caps in balsamic vinegar, tamari and olive oil with a pinch of fresh basil.', 'Preheat a grill for medium heat and lightly oil the grate.', 'Grill mushroom caps over medium heat until tender, 15 to 20 minutes.', 'Use as an appetizer, or slice and make a sandwich with marinated vegetables and a slice of fresh mozzarella.']",https://www.pccmarkets.com
100336,Pcc Black And Green Tapenade,https://www.pccmarkets.com/recipe/pcc-black-and-green-tapenade/,,,"Yields: about 2 1/4 pounds
Ingredient Notes: Vegetarian, Vegan, Corn-free, Dairy-free, Egg-free, Gluten-free, Peanut-free, Soy-free, Tree nut-free",,"OLIVES
SPREADS","['1 cup whole garlic cloves', '1/2 cup extra virgin olive oil', 'Salt and pepper, to taste', '1/4 bunch loose parsley, leaves removed and chopped', '1/2 cup loose fresh basil, chopped', '1 cup pitted green olives', '1 cup pitted Kalamata olives', '1/2 cup nonpareil capers, rinsed', '2 teaspoons lemon zest, fresh', '2 tablespoons lemon juice, fresh']","['Place whole garlic cloves on a baking sheet, coat lightly with olive oil, and season lightly with sea salt and black pepper. Roast in a pre-heated 375° F oven for about 20 minutes or until lightly browned and softened. Do not over-brown. Remove from the oven and cool completely.', 'Combine all ingredients in a mixing bowl and toss well.', 'In a food processor, combine 1/4 of the mixture and pulse until chunky. The mixture ultimately should be spreadable, but rough chopped. Or, if you prefer, you can process until completely smooth. Repeat until the entire batch has been processed.', 'Refrigerate until ready to serve.']",https://www.pccmarkets.com
100337,White Bean Spread,https://www.pccmarkets.com/recipe/white-bean-spread/,"By Chef Birgitte Antonsen, PCC Cooks instructor",,"Yields: about 3 cups
Ingredient Notes: Vegetarian, Vegan, Corn-free, Dairy-free, Egg-free, Gluten-free, Peanut-free, Tree nut-free",,"SOYBEANS
TAHINI
WHITE BEANS","['2 cups dried beans (soybeans*, Great Northern, garbanzos, or black-eyed peas), a mixture of light-colored beans, or 2 cans cooked', '3 cups vegetable stock', '1 onion, quartered', '1 teaspoon salt', '1/4 cup tahini', '1/4 cup lemon juice', '1 teaspoon lemon zest, optional', '1/4 cup extra virgin olive oil', '4 cloves of garlic', '2 to 3 teaspoons whole cumin, roasted and grounded', '1 teaspoon cinnamon', '2 teaspoons paprika', '2 to 4 tablespoons tamari', 'Salt to taste']","['Remove any stones or dirt from the beans. Cover with cold water and soak overnight. Drain and rinse thoroughly.', 'In a pot, add the beans and cover with vegetable stock. Add the onion and salt. Cook beans until soft; the cooking time depends on the bean used, but around one hour. Let the beans sit in the cooking liquid until cold. Drain off liquid.', 'In a food processor, add the cooked beans and all the other ingredients. Process until creamy. Refrigerate until ready to use, or freeze in smaller protions using freezer bags. Beans are highly perishable and should be used within three days.']",https://www.pccmarkets.com
