tjs_id,recipe_category,recipe_name,recipe_link,recipe_image,recipe_description,recipe_overview,recipe_ingredients,recipe_directions,recipe_tags
100015,Appetizers & Sides,Sea Salted Saddle Crisp Salsa Snackers,https://www.traderjoes.com/recipes/appetizers-sides/sea-salted-saddle-crisp-salsa-snackers,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/62910-saddle-chips-REC.jpg,"Trader Joe's Sea Salted Saddle Potato Crisps are made from a combination of dried potatoes, corn meal, and rice flour and formed into perfectly ""saddle-shaped"" Crisps, hence the name we’ve chosen for these choice chips. They’re cooked in sunflower oil to peak addictive crispiness, then Sea Salted juuust right for solo snacking (but in our humble opinion, a scoop of pico de gallo and a sprinkle of cheese never hurt anyone).",Serves: 4 Prep Time: 2 Minutes,"['TJ’s Sea Salted Saddle Potato Crisps', 'TJ’s Pico de Gallo Salsa (Mild or Hot, your choice!)', 'TJ’s Fancy Shredded Mexican Cheese Blend', 'TJ’s Fresh Cilantro (optional)']","['DIRECTIONS', 'Top a saddle crisp with a scoop of pico de gallo and sprinkle with cheese. Top with cilantro and enjoy immediately.', 'Tags: Entertaining, Party, Salty, Snack, Spicy']","['Entertaining', 'Party', 'Salty', 'Snack', 'Spicy']"
100016,Appetizers & Sides,Cheesy Cowboy Cornbread Muffins,https://www.traderjoes.com/recipes/appetizers-sides/cheesy-cowboy-cornbread-muffins,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/64266-organic-ghee-spray-REC.jpg,"Trader Joe’s Cornbread Mix is the stuff of legends in our baking mix section, a tried-and-true tribute to one of our favorite foods: corn! Here we’ve gilded the grain-lily with the addition of spicy salsa and pepper jack cheese, and baked the Mix into muffins (pro-tip: TJ’s Organic Ghee & Sunflower Oil Spray ensures the muffins can be removed from the tin with the greatest of ease!). Eat them alone, or slather with TJ’s Cultured Butter for a marvelous appetizer or accompaniment to a main dish.",Serves: 14 - 16 Prep Time: 10 Minutes Cooking Time: 25 - 30 Minutes,"['1 TJ’s Large Egg', '½ cup TJ’s Sunflower Oil', '½ cup TJ’s Milk', '1 box TJ’s Cornbread Mix', '1 ½ cups TJ’s Shredded Pepper Jack Cheese, divided', '1 jar TJ’s Cowboy Caviar Salsa', 'TJ’s Organic Ghee & Sunflower Oil Spray']","['DIRECTIONS', 'Preheat oven to 350°F. Grease two muffin tins with organic ghee spray, set aside.', 'Beat egg, oil and milk in large mixing bowl. Stir in cornbread mix, salsa and 1 cup cheese just until combined—do not overmix.', 'Spoon batter into prepared muffin tin cups, 2/3 full. Sprinkle with remaining cheese.', 'Bake muffins 25-30 minutes, rotating pans halfway through cooking. Remove from oven and let cool 5 minutes.', 'Use a butter knife to gently lift muffins out of tin. Serve warm, or store in an airtight container and enjoy within two days.', 'Tags: Baking, Cheesy, Corn, Spicy']","['Baking', 'Cheesy', 'Corn', 'Spicy']"
100017,Appetizers & Sides,Buffalo Ranch Chopped Salad,https://www.traderjoes.com/recipes/appetizers-sides/buffalo-ranch-chopped-salad,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/Buffalo-Ranch-chopped-Salad.jpg,"The crisp, fresh nature of Trader Joe's Buffalo Ranch Chopped Salad makes it ideal for that hot summer day when you don’t want to cook, but still want interesting flavors to pique your palate. And, it’s enough for a couple people—or more if you’re enjoying it as a side.",Serves: 2 - 4 Prep Time: 5 Minutes Cooking Time: 15 - 20 Minutes,"[""4 TJ's Breaded Chicken Tenderloin Breasts"", ""1 package TJ's Buffalo Ranch Chopped Salad""]","['DIRECTIONS', 'Preheat oven to 400°F. Arrange chicken evenly on baking sheet. Place on center rack of oven and bake 15-20 minutes, until internal temperature of chicken reaches 165°F. Remove from oven and set aside.', 'Toss salad, dressing and toppings in a large serving bowl. Slice chicken and place atop salad. Serve and enjoy.', 'Tags: Chicken, Quick Meal, Salad']","['Chicken', 'Quick Meal', 'Salad']"
100018,Appetizers & Sides,Loaded Baked Potatoes,https://www.traderjoes.com/recipes/appetizers-sides/loaded-baked-potatoes,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/loaded-baked-potato.jpg,"It’s safe to say that a big reason to enjoy a baked potato is the toppings that adorn it. This recipe has all the bases covered with crumbled bacon, sliced green onions, and a hit of creamy, smoky, melty goodness, thanks to Trader Joe’s 2 Year Aged Smoked Cheddar Cheese with Paprika.",Serves: 4 Prep Time: 10 Minutes Cooking Time: 1 Hour 15 Minutes,"['4 TJ’s Large Russet Potatoes', 'TJ’s Olive Oil', 'TJ’s Sea Salt', '1 package TJ’s Smoked Cheddar with Paprika, shredded', '8 slices TJ’s Fully Cooked Uncured Bacon, cooked and crumbled into pieces', 'TJ’s Green Onions, thinly sliced']","['DIRECTIONS', 'Preheat oven to 400F. Scrub potatoes under cool running water and pat dry. Use a fork to pierce each potato to allow steam to escape. Rub potatoes in olive oil and coat with sea salt.', 'Arrange potatoes evenly on a baking sheet and bake on center rack of oven for 60-70 minutes, until skins are crisp and a fork easily pierces the flesh.', 'When potatoes have cooled enough to handle, use a fork to gently break open the skin lengthwise across the top of the potato. Push the two ends of the potato toward the middle, and top each with a handful of cheese.', 'Return potatoes to oven for 5 minutes to melt cheese. Remove from oven and top with more cheese, bacon, and green onions. Let cool slightly and enjoy.', 'Tags: Cheese, Comfort Food']","['Cheese', 'Comfort Food']"
100019,Appetizers & Sides,Sweet & Smoky Slaw,https://www.traderjoes.com/recipes/appetizers-sides/sweet--smoky-slaw,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/sweet-smoky-slaw-recipe.jpg,"Made with Spanish-grown sweet red peppers that are slowly roasted over hard wood planks, Trader Joe’s Smoked Paprika packs a powerfully smoky punch. It’s the key to the sweet-smoky flavor of this slaw recipe that makes for an excellent warm-weather side dish or meatless main.",Serves: 2 - 4 Prep Time: 5 Minutes Cooking Time: 5 Minutes,"['1 bag TJ’s Broccoli & Kale Slaw Complete Salad Kit', '1 tablespoon TJ’s Olive Oil', '2 teaspoons TJ’s Smoked Paprika', '1 can TJ’s Organic Great Northern Beans, drained and rinsed', 'TJ’s Sea Salt']","['DIRECTIONS', 'In a serving bowl, toss the slaw with included dressing and toppings, set aside.', 'Heat olive oil in a skillet over medium heat. Add paprika and stir until fragrant, about 1 minute. Add beans and a pinch of salt and stir to coat. Heat 3-5 minutes or until heated through. Remove from heat and let cool slightly.', 'Add warm beans to salad and gently toss to incorporate. Enjoy immediately.', 'Tags: Meatless, Quick Meal, Salad, Side Dish']","['Meatless', 'Quick Meal', 'Salad', 'Side Dish']"
100020,Appetizers & Sides,Spicy Naan Pizza,https://www.traderjoes.com/recipes/appetizers-sides/spicy-naan-pizza,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/spicy-naan-pizza.jpg,"What do you get when you pair pieces of pineapple with pickled jalapeños and put ’em on a pizza? You get a satisfying combination of sweet, spicy, and briny, together in pizza form! And what do you get when you swap your snooze-worthy “regular” crust with delicious TJ’s Naan? Why, you get a pineapple n’ pickled jalapeño pizza with a Tandoori twist!",Serves: 2 - 4 Prep Time: 5 Minutes Cooking Time: 15 Minutes,"['1 package TJ’s Frozen Tandoori Naan', '1/2 cup TJ’s Pizza Sauce', '2 cups TJ’s Shredded Mozzarella Cheese', '1/2 cup TJ’s Frozen Pineapple Tidbits, thawed', '3/4 cup TJ’s Pickled Fermented Jalapeño Slices']","['DIRECTIONS', 'Preheat oven to 400°F.', 'Place naan on a sheet pan and heat in oven for 2-3 minutes until warmed. Remove from oven and let cool slightly, leave on sheet pan.', 'Evenly divide the pizza sauce among the naan and spread to the edges. Sprinkle with cheese. Add pineapple and jalapeños.', 'Bake on center rack for 10-12 minutes or until warm and bubbling.', 'Enjoy.', 'Tags: Pizza, Spicy']","['Pizza', 'Spicy']"
100021,Appetizers & Sides,Cheesy Chili-Garlic Dipping Oil,https://www.traderjoes.com/recipes/appetizers-sides/cheesy-chiligarlic-olive-oil-dip,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/olive-oil-dip.jpg,"Dipping warm, crusty bread in high-quality olive oil is delightful… But dipping warm, crusty bread in Trader Joe’s Mediterranean Blend Extra Virgin Olive Oil mixed with Parmesan cheese, chili flakes, and sautéed garlic is divine… ",Serves: 3 - 4 Prep Time: 5 Minutes Cooking Time: 3 - 4 Minutes,"['1/3 cup + 1 tablespoon TJ’s Organic Mediterranean Blend Extra Virgin Olive Oil, or your favorite TJ’s Olive Oil', '2 cloves TJ’s Garlic, minced', '1 teaspoon TJ’s Red Chili Pepper', '1/3 cup TJ’s Grated Parmesan Cheese', '1 TJ’s Organic French Baguette or your favorite TJ’s bread, warmed & sliced']","['DIRECTIONS', 'In a small pan over low heat, sauté minced garlic with 1 tablespoon olive oil, just until slightly browned, about 2 – 3 minutes.', 'Place flakes, 1/3 cup olive oil, and cheese in a shallow serving dish and add sautéed garlic. Mix to combine.', 'Dip sliced bread in mixture and enjoy!', 'Tags: Bread, Dip, Olive Oil']","['Bread', 'Dip', 'Olive Oil']"
100022,Appetizers & Sides,Pop Goes the Elote!,https://www.traderjoes.com/recipes/appetizers-sides/pop-goes-the-elote,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/elote-popcorn.jpg,"Trader Joe’s Everything But the Elote Seasoning Blend includes hints of nearly everything that comes along with elote (chile pepper, Parmesan, chipotle powder, dried cilantro, sea salt, etc.), except, of course, the elote itself. But in this recipe, the corn comes back, only this time, it’s off the cob... Pop Goes the Elote!",Serves: 4 - 5 Prep Time: 2 Minutes Cooking Time: 10 Minutes,"['¼ cup TJ’s Olive Oil', '½ cup TJ’s Organic Popping Corn ', '3 tablespoons TJ’s Salted Butter, melted', '3 tablespoon TJ’s Everything but the Elote Seasoning Blend']","['DIRECTIONS', 'In a 3-quart pan, pour in oil to cover the bottom.  Add 2-3 kernels of corn to pan, cover and heat. When these kernels pop, add the remaining popping corn, then cover and shake pan over medium heat until popping stops. ', 'Remove from heat. Pour melted butter and sprinkle seasoning over popcorn. Mix until thoroughly covered.', 'Let popcorn cool slightly and enjoy!', 'Tags: Seasoning, Snack']","['Seasoning', 'Snack']"
100023,Appetizers & Sides,"Blood Orange & Butter Lettuce Salad with Avocado, Fennel & Feta",https://www.traderjoes.com/recipes/appetizers-sides/blood-orange--butter-lettuce-salad-with-avocado-fennel--feta,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/95748-fresh-fennel-joe-mo-recipe.jpg,"From its soft, butter lettuce base to the blood orange vinaigrette you’ll dress it with, there’s something downright romantic about this Blood Orange & Butter Lettuce Salad with Avocado, Fennel & Feta. Individually, its components are as different as can be. But—as in any healthy relationship—when they come together, they complement each other beautifully. Buttery, diced avocados brush against tangy slices of citrus… Crunchy, salted pecans offset creamy, crumbled feta… Crisp, flavorful fennel (yes, fennel!) plays off smooth, mild lettuce… Need we go on?",Serves: 2 - 4 Prep Time: 15 Minutes,"['Vinaigrette:', '2 teaspoons TJ’s Shallots, minced ', '1 TJ’s Blood Orange ', '2 tablespoons TJ’s Organic Raw Apple Cider Vinegar ', '¼ teaspoon TJ’s Salt', 'Pinch TJ’s Black Pepper', '2 tablespoons TJ’s Extra Virgin Olive Oil ', 'Salad:', '4 TJ’s Blood Oranges', '½ bulb TJ’s Fresh Fennel', '1 cup TJ’s Roasted & Salted Pecan Halves ', '1 TJ’s Avocado', '3 tablespoons TJ’s Organic Crumbled Feta Cheese ', '1 bag TJ’s Butter Lettuce', ' ']","['DIRECTIONS', 'Vinaigrette:', 'Place minced shallots in a small bowl. Squeeze the juice from one blood orange over the shallots. Add vinegar, salt, and pepper. Let sit for 10 minutes while you prep your salad. After 10 minutes, whisk in the olive oil. Set aside.', 'Salad:', 'Using a sharp knife, remove stems & fonds from fennel and slice in half vertically. Using only ½ of the bulb, cut out the core. Slice into thin bite-sized strips. Set aside.', 'Peel the remaining four blood oranges. Slice them into rounds or bite-sized pieces. Set aside.', 'Chop pecans. Set aside.', 'Dice avocado. Set aside.', 'In a large bowl, combine lettuce, fennel, blood oranges, pecans, avocado, feta, and ½ of the vinaigrette and lightly toss.', 'Serve with the remainder of the vinaigrette on the side. Enjoy!', 'Tags: Avocado, Orange, Salad']","['Avocado', 'Orange', 'Salad']"
100024,Appetizers & Sides,Tastes Like Chicken Vegan Cauliflower Steaks,https://www.traderjoes.com/recipes/appetizers-sides/tastes-like-chicken-vegan-cauliflower-steaks,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/seasoned-cauliflower.jpg,"Chicken-flavored seasoning salt has been a hot food trend in Australia for a few years now. When our Buyer first tried it, sprinkled over a basket of hot fries, she knew she had to bring it to Trader Joe’s. But we’ve upped the ante. We’ve made ours 100% vegan. Yes, vegan.",Serves: 2 Prep Time: 5 Minutes Cooking Time: 15 Minutes,"['¼ cup TJ’s Extra Virgin Olive Oil', '2 teaspoons TJ’s Vegan Chicken-less Seasoning Salt ', '1 head TJ’s Organic Cauliflower', 'TJ’s Canola Oil Spray']","['DIRECTIONS', 'Preheat oven to 400°F. Lightly spray a sheet pan with canola oil spray, set aside.', 'In a small bowl, mix together olive oil and seasoning. Set aside.', 'Rinse cauliflower and remove leaves. Trim bottom of the cauliflower stem, but make sure to keep the core intact. Cut into thick (1” or so) slices.', 'Arrange cauliflower slices on sheet pan. Brush half of the oil mixture on cauliflower. Carefully turn cauliflower slices over and brush on the remaining mixture.', 'Place on middle rack in oven and bake for 15 minutes or until cauliflower is easily pierced with a fork.', 'Remove from oven and let cool slightly. Serve warm and enjoy!', 'Tags: Cauliflower, Meatless, Quick Meal, Vegan']","['Cauliflower', 'Meatless', 'Quick Meal', 'Vegan']"
100025,Appetizers & Sides,Sriracha Furikake Tofu Fries,https://www.traderjoes.com/recipes/appetizers-sides/sriracha-furikake-tofu-fries,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/tofu-fries.jpg,"If you’ve been to a poké bar, you’re likely familiar with Furikake—it’s a multi-purpose Japanese seasoning that’s a fan favorite on the fast-fish scene. But Furikake isn’t just for fish, folks—as you’ll soon find, it’s for “fries,” too! Baked Tofu Fries, that is…",Serves: 4 - 5 Prep Time: 20 Minutes Cooking Time: 25 - 30 Minutes,"['TJ’s Canola Oil Spray', '2 packages TJ’s Sriracha Flavored Baked Tofu', '2 large TJ’s Eggs, egg whites separated', '¾ cup TJ’s Panko Breadcrumbs', '¼ cup TJ’s Grated Parmesan Cheese', '¼ cup TJ’s Nori Komi Furikake']","['DIRECTIONS', 'Preheat oven to 400°F. Line a sheet pan with parchment paper and spray lightly with canola oil spray.', 'Cut tofu into thin, “fry-sized” strips.', 'Place egg whites in a small bowl.', 'In a medium bowl, combine breadcrumbs, Parmesan, and furikake and toss together.', 'One by one, dredge tofu strips in egg whites, making sure every side is covered. Briefly hold each strip over bowl and allow excess to drip off. Roll egg white-covered strip in the breadcrumb/furikake mix until all sides are thoroughly covered. Place on greased baking sheet. Repeat until all tofu strips are properly coated and placed on baking sheet, a few inches apart.', 'Once all tofu strips are placed on sheet, lightly spray them with canola oil spray.', 'Place sheet in center rack of oven and bake for about 25 minutes or until golden brown.', 'Remove from oven, let cool, enjoy!', 'Tags: Japanese, Meatless, Tofu']","['Japanese', 'Meatless', 'Tofu']"
100026,Appetizers & Sides,Sweet Balls of Fire,https://www.traderjoes.com/recipes/appetizers-sides/sweet-balls-of-fire,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/sweet-balls-fire.jpg,,Serves: 10 - 12 Prep Time: 10 Minutes Cooking Time: 40 Minutes,"[""1/2 cup TJ's Organic Reduced Sugar Raspberry (or Strawberry) Preserves"", ""2 jars TJ's Sweet Chili Sauce"", ""2 packages TJ's Turkey Meatballs""]","['DIRECTIONS', 'Preheat oven to 350°F.', 'Prepare sauce: In a sauce pan over medium heat, add raspberry preserves and sweet chili sauce. Heat until sauce begins to bubble, about 8-10 minutes, stirring occasionally. Remove from heat.', 'Place meatballs in a 9x9 baking dish and cover with warm sauce mixture. Place dish in oven and heat for 40 minutes, or until meatballs are heated to 165°F and sauce is hot. Alternatively, use a slow cooker to heat meatballs and sauce, about 5-6 hours on low, or 2-4 hours on high until heated through.', 'Tags: Big Game, Party, Turkey']","['Big Game', 'Party', 'Turkey']"
100027,Appetizers & Sides,Honey Roasted Feta,https://www.traderjoes.com/recipes/appetizers-sides/honey-roasted-feta,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/baked-honey-feta.jpg,"A Feta of this quality deserves to be savored. Made for us by 4th generation Israeli cheesemakers, it’s creamy yet crumbly, totally toothsome, and wonderfully briny. Here, we’ve given it the royal treatment by brushing it honey and baking it to slightly-browned, barely-bubbling perfection…",Serves: 2 - 3 Prep Time: 5 Minutes Cooking Time: 10 Minutes,"['1 container TJ’s Israeli Feta', '2 tablespoons TJ’s California Extra-Virgin Olive Oil', '1 tablespoon TJ’s Multi-Floral & Clover Honey', 'TJ’s Organic On The Vine Tomatoes, sliced (optional)', 'TJ’s Middle Eastern Style Flatbread (optional)', 'TJ’s Thyme for garnish (optional)']","['DIRECTIONS', 'Preheat the oven to 400 degrees.', 'Line a small baking pan with foil.', 'Cut feta as you would cut a loaf of bread into four equal slices. Place slices facedown on foil-covered sheet pan. Cover with olive oil.', 'Bake for eight minutes, or until the cheese is soft to the touch (but not melted). Remove from oven.', 'Preheat the broiler.', 'Heat the honey in the microwave until it is fluid enough to spread with a pastry brush. Remove honey from microwave and spread generously over feta slices.', 'Place honey-covered feta in broiler for about two minutes. Keep a close eye on it and remove from broiler once the top of the cheese browns and begins to bubble.', 'Serve with flatbread, tomatoes, and thyme. Enjoy!', 'Tags: Cheese, Entertaining, Honey, Mediterranean, Roasted']","['Cheese', 'Entertaining', 'Honey', 'Mediterranean', 'Roasted']"
100028,Appetizers & Sides,Jason's Cheesy Mashed Potatoes,https://www.traderjoes.com/recipes/appetizers-sides/jasons-cheesy-mashed-potatoes,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/cheesy-mashed-potatoes.jpg,"It’s one thing to heat up Trader Joe’s Frozen Mashed Potatoes and serve them as-is, but it’s another thing entirely to doctor them up with cheese, butter, & cream. This indulgent recipe from one of our Southern California Store Captains might just be the very definition of “leveling up.”",Serves: 6 - 9 Prep Time: 2 Minutes Cooking Time: 15 - 20 Minutes,"['2 bags Trader Joe’s Frozen Mashed Potatoes', '1 bottle (16 oz) TJ’s Heavy Cream', '1 package TJ’s Shredded Swiss Cheese & Gruyère Cheese Blend', ""1/2 stick TJ's Salted Butter"", ""TJ's Parsley, chopped, for garnish""]","['DIRECTIONS', 'Empty both packages of potatoes into a large pot. Stirring frequently, warm over medium heat for about 5 minutes or until the potato medallions start to break apart. Add butter, cheese, and heavy cream and stir until evenly mixed. Continue to cook for about 15 minutes or until all cheese and butter have melted and mixture is warmed throughout. ', 'Serve immediately and enjoy!', 'Recipe Credit: Captain Jason at store #171 in Pasadena, CA', 'Tags: Cheese, Entertaining, Fall, Frozen, Garlic, Holiday, Thanksgiving, Winter']","['Cheese', 'Entertaining', 'Fall', 'Frozen', 'Garlic', 'Holiday', 'Thanksgiving', 'Winter']"
100029,Appetizers & Sides,Cheesy Truffle Snack Mix,https://www.traderjoes.com/recipes/appetizers-sides/cheesy-truffle-snack-mix,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/truffle-cheese-bite-snack-mix.jpg,"Trader Joe’s Oven Baked Cheese Bites with Black Summer Truffle pack a real punch of truffle flavor, making them a real treat for true truffle fanatics. In addition to making a great snack, their tangy, cheesy, truffle-y crunch makes them an exceptional addition to this snack mix recipe.",Serves: 2 - 4 Prep Time: 2 Hours,"['2 packages TJ’s Oven Baked Cheese Bites with Black Summer Truffle (seasonal) or TJ’s Oven Baked Cheese Bites', '2 cups TJ’s Organic Popcorn with Organic Extra Virgin Olive Oil', '1 cup TJ’s Dry Roasted Unsalted Almonds', '1 cup TJ’s Gluten Free Pretzel Twists']","['DIRECTIONS', 'In a large mixing bowl combine Cheese Bites, Popcorn, Almonds, and Pretzel Twists. Toss together and enjoy!', 'Tags: Almond, Cheese, Entertaining, Fall, Truffle']","['Almond', 'Cheese', 'Entertaining', 'Fall', 'Truffle']"
100030,Appetizers & Sides,Warm Cruciferous Cranberry Slaw,https://www.traderjoes.com/recipes/appetizers-sides/warm-cruciferous-cranberry-slaw,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/cruciferous-slaw-salad.jpg,"Sometimes, spending hours lovingly preparing a hot, nutritious meal is just the kitchen therapy you need. Other times, the very thought of laboring over lunch or dinner is more torturous than it is therapeutic. Our Warm Cruciferous Cranberry Slaw is for those other times. Ready in just 10 minutes and best served warm, this hearty, winter-inspired side is a cinch to make and guaranteed to wow—further proof that one needn’t be nimble with a knife or a first-class flambé artist to create a delicious dish—just a bag of Trader Joe's Cruciferous Crunch and a few crunchy, savory toppings.",Serves: 2 - 4 Cooking Time: 10 Minutes,"['1 bag TJ’s Cruciferous Crunch', '2 teaspoons TJ’s Organic Extra Virgin Olive Oil', ""1/4 teaspoon TJ's Sea Salt"", 'Juice of 1 TJ’s Lemon', 'TJ’s Organic Dried Cranberries', 'TJ’s Dry Toasted & Sliced Almonds', 'TJ’s Shaved Parmesan, Romano & Asiago Cheese']","['DIRECTIONS', 'In a large skillet over medium-high heat, add olive oil. When heated, add cruciferous crunch and sauté 3 minutes until slightly wilted. Remove pan from heat and pour contents into a large bowl. Add salt and lemon juice and toss until coated. Divide greens among two plates and top with a handful of dried cranberries, almonds and cheese. Serve warm.', 'Tags: Fall, Thanksgiving']","['Fall', 'Thanksgiving']"
100031,Appetizers & Sides,Spinach & Artichoke Sweet Potato Gratin,https://www.traderjoes.com/recipes/appetizers-sides/spinach--artichoke-sweet-potato-gratin,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/sweet-potato-gratin.jpg,"With their vibrant orange hue and naturally sweet flavor, Trader Joe’s Organic Sweet Potatoes are the ideal base for this comforting gratin. Trader Joe’s Spinach & Artichoke Dip provides plenty of creaminess and green veggie action between sweet potato layers, while our Quattro Formaggio Shredded Cheese Blend lends a savory sharpness to the finished dish. While this cold-weather recipe is large enough to feed a potluck crowd, the recipe halves easily for a smaller group.",Serves: 10 - 12 Prep Time: 15 Minutes Cooking Time: 1 Hour 5 Minutes - 1 Hour 15 Minutes,"['TJ’s Canola Oil Spray', '1 bag (3 lbs.) TJ’s Organic Sweet Potatoes, peeled and sliced into thin planks', '4 packages TJ’s Frozen Spinach & Artichoke Dip, microwaved according to directions', '1/3 cup TJ’s Milk', '2 cups TJ’s Quattro Formaggio Shredded Cheese Blend, divided']","['DIRECTIONS', 'Preheat oven to 400F. Stir milk into microwaved spinach dip, set aside. Grease a 9-inch by 13-inch baking dish with canola oil spray. Arrange half of the potato slices in an even layer in baking dish, slightly overlapping as you go. Spread half of the spinach dip over potatoes and sprinkle with half of the cheese. Repeat potato and dip layers (the rest of the cheese will be added later) and cover baking dish with foil.', 'Bake on center rack of oven for 40 minutes. Remove dish from oven and discard foil. Sprinkle remaining cheese on top, return to oven and bake 25-30 minutes, until golden and bubbling. Remove from oven and let cool 15-20 minutes before serving.', 'Tags: Casserole, Cheese, Cheesy, Comfort Food, Dip, Entertaining, Fall, Sweet Potato, Thanksgiving, Winter']","['Casserole', 'Cheese', 'Cheesy', 'Comfort Food', 'Dip', 'Entertaining', 'Fall', 'Sweet Potato', 'Thanksgiving', 'Winter']"
100032,Appetizers & Sides,Cranberry Orange Cornbread,https://www.traderjoes.com/recipes/appetizers-sides/cranberry-orange-cornbread,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/cranberry-orange-cornbread.jpg,"Trader Joe’s Gluten Free Cornbread Mix has the same classically moist & grainy texture, and sweet, buttery, corn flavor as our traditional cornbread mix – but without gluten (brown rice flour substitutes for wheat flour in this version). We’ve pumped it up by adding orange zest and fresh cranberries to bring a tangy-tart flair.",Serves: 8 - 9 Prep Time: 10 Minutes Cooking Time: 40 - 50 Minutes,"['1 package TJ’s Gluten Free Cornbread Mix (seasonal)', '1 large TJ’s Egg', '½ cup TJ’s Canola Oil', '¾ cup TJ’s Whole Milk', '1 cup halved TJ’s Organic Fresh Cranberries (seasonal)', 'Zest from 1 Orange']","['DIRECTIONS', 'Preheat oven to 375°F. Grease a 9 x 5-inch loaf pan, set aside.', 'Add egg, oil and milk to a large mixing bowl and beat. Add cornbread mix and mix well for 2 to 3 minutes. Add orange zest and cranberries and mix until combine.', 'Pour batter into prepared loaf pan.', 'Bake on the center rack of oven for 40 – 50 minutes or until golden brown and a toothpick inserted into the center comes out clean.', 'Remove from oven and let cool. Enjoy.', 'Tags: Baking, Cranberry, Fall, Limited Quantity, Orange, Thanksgiving']","['Baking', 'Cranberry', 'Fall', 'Limited Quantity', 'Orange', 'Thanksgiving']"
100033,Appetizers & Sides,Everything Ham & Cheese Roll-Ups,https://www.traderjoes.com/recipes/appetizers-sides/everything-ham--cheese-rollups,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/ham-cheese-rollups.jpg,"Sprinkled with TJ’s Everything But The Bagel Sesame Seasoning Blend and baked until oozing, these roll-ups make for a cheesy, taste-bud tickling snack or appetizer.",Serves: 4 - 8 Prep Time: 10 Minutes Cooking Time: 12 - 14 Minutes,"['TJ’s Everything But The Bagel Sesame Seasoning Blend', '1 package TJ’s Crescent Rolls', '4 slices TJ’s Sliced Aged Swiss Cheese, sliced in half', '4 slices TJ’s Organic Black Forest Ham, sliced in half']","['DIRECTIONS', 'Preheat oven to 350°F. Pour a few tablespoons of seasoning onto a shallow plate, set aside.', 'Remove crescent roll dough from package and gently separate into 8 triangles. Top a dough triangle with a piece of cheese and a piece of ham. Roll into a crescent shape, then gently roll outside of dough in everything seasoning and place on an ungreased baking sheet. Repeat with remaining ingredients.', 'Bake rolls on center rack of oven for 12-14 minutes, until rolls are golden brown and cheese is melted. Remove from oven and let cool slightly before serving.', 'Tags: Cheese, Entertaining, Party, Salty']","['Cheese', 'Entertaining', 'Party', 'Salty']"
100034,Appetizers & Sides,Gouda Vibes Summer Cheese Plate,https://www.traderjoes.com/recipes/appetizers-sides/gouda-vibes-summer-cheese-plate,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/gouda-cheese-board.jpg,"Made with certified organic, pasteurized cow’s milk and aged for a minimum of 10 months on wooden boards, Trader Joe’s Organic Gouda Cheese taps into a tradition of Dutch Gouda production that goes back to the 12th century. With 10 months of aging, it’s been given just enough time to develop superbly nutty & lightly caramel-y flavors, while maintaining a slightly crystallized yet impossibly creamy texture that’s just soft enough for easy shredding and melting.",Serves: 8 Prep Time: 15 Minutes,"['TJ’s Organic Dutch Gouda', 'TJ’s 1,000 Day Aged Gouda', 'TJ’s Smoked Gouda', 'Your favorite TJ’s Honey', 'TJ’s Dry Roasted Unsalted Almonds', 'TJ’s Peach, sliced', '¼ TJ’s Cantaloupe, seeds removed and cut into cubes or scooped into balls', 'TJ’s Red Cherries']","['DIRECTIONS', 'Slice or cube cheeses as desired (wash your knife in between cheeses to keep the flavors separate). Arrange in piles on a large serving platter or cheese board. Fill in the gaps with fruit and almonds. Pour honey into a small dipping bowl or ramekin and nestle in between fruit and cheese. Serve with dry white wine, cider, or another sparkling summer refreshment of your choosing.', 'Tags: Cheese, Entertaining, Party, Summer']","['Cheese', 'Entertaining', 'Party', 'Summer']"
